amount,sender_balance,receiver_balance,transaction_speed,sender_country,receiver_country,sender_id,receiver_id,transaction_frequency,is_cross_border,high_risk_sender,high_risk_receiver,time_since_last_tx,is_fraud,amount_to_balance_ratio
341858,1248125,1183302,0,AU,CA,AE00213,AU00137,18,1,0,0,73645,0,0.2738972458688032
723622,787647,675811,1,CN,AE,IN00139,AU00916,18,1,0,0,28709,1,0.918713586162329
851348,383272,1808654,1,JP,DE,IN00930,SG00270,11,1,0,0,48739,1,2.221263228203469
225471,1670316,366884,2,DE,CN,US00682,AU00497,7,1,0,0,74314,0,0.1349870323938704
262646,1252141,1299605,3,US,SG,FR00203,US00753,8,1,0,0,44159,1,0.2097575273072282
994449,317992,812827,2,IN,IN,CN00188,AU00248,7,0,0,0,63989,1,3.1272767868374047
31218,1536452,586637,0,CN,SG,GB00815,US00210,18,1,0,0,50786,1,0.020318239684676123
965759,1345802,697535,0,FR,JP,SG00859,CA00997,2,1,0,0,17585,0,0.7176085337962048
98793,450916,237326,1,SG,DE,GB00197,CN00714,9,1,0,0,60363,0,0.21909402194643793
170,855386,287857,0,SG,IN,GB00893,DE00239,9,1,0,0,61380,0,0.00019874068549169616
717534,1689823,1768867,3,JP,US,US00333,FR00232,2,1,0,0,42612,0,0.4246208034806012
691350,1186146,819998,3,GB,GB,US00877,US00257,14,0,0,0,74583,0,0.5828540500073347
494771,683257,258125,2,JP,US,CN00741,IN00935,17,1,0,0,76995,0,0.7241360132424549
303396,450712,1821501,1,CA,IN,SG00796,US00149,3,1,0,0,77298,0,0.6731482631924599
781977,1801798,926875,1,JP,SG,JP00685,FR00563,4,1,0,0,80429,1,0.43399815073609804
638674,319555,771223,3,US,CA,US00405,GB00525,5,1,0,0,61600,1,1.9986356026349141
196719,1142765,736966,1,US,JP,AE00698,AE00952,7,1,0,0,49592,1,0.1721430040296999
916400,900837,872748,3,US,IN,JP00003,CA00089,16,1,0,0,31436,0,1.0172761553977023
731035,169361,1262937,2,CA,IN,FR00669,IN00580,17,1,0,0,71938,1,4.316430583192116
603544,25587,540912,3,JP,GB,JP00516,CN00126,3,1,0,0,42225,0,23.587915738460936
950706,598533,651844,0,DE,DE,IN00511,CN00269,7,0,0,0,49432,1,1.5883936224067845
569710,962160,1408406,3,SG,DE,SG00595,GB00797,3,1,0,0,44748,1,0.5921156564396773
416553,98002,472516,2,DE,CA,AE00124,US00517,19,1,0,0,47399,1,4.25045407236587
829426,83615,471293,1,SG,SG,SG00900,SG00484,1,0,0,1,53353,0,9.919583806733241
884455,727541,242804,0,GB,AU,US00076,GB00615,12,1,0,0,48599,0,1.215677192075773
325502,469503,1166585,0,IN,US,CA00207,AU00160,3,1,0,0,82241,1,0.6932905647035269
356389,1131237,557944,1,JP,GB,AE00666,SG00864,2,1,1,0,62225,0,0.31504362039077577
899535,1145007,1299032,1,AU,JP,JP00688,DE00050,10,1,0,1,54421,1,0.7856152844480426
363985,1880092,1199141,1,IN,IN,FR00288,US00980,18,0,0,0,36763,0,0.1935995685317527
767959,1902642,1778822,1,DE,DE,IN00430,US00650,16,0,0,0,18800,0,0.40362769244030144
992956,1351151,1016882,1,FR,GB,FR00930,IN00639,10,1,0,0,44734,1,0.7348963957396324
114638,939757,1323188,0,GB,DE,JP00868,JP00598,16,1,0,0,30879,0,0.12198685404844019
119600,1468986,288481,3,AE,SG,AE00428,DE00278,3,1,0,0,15695,1,0.08141670512857169
996473,216444,1747459,0,CN,GB,AU00840,US00472,3,1,0,0,54205,0,4.603837482212489
296126,1489733,1536082,3,JP,IN,GB00519,IN00363,10,1,0,0,78509,0,0.19877790181193541
654874,38093,1954854,3,CA,JP,IN00239,SG00724,3,1,0,0,44364,1,17.19145249783425
631914,1790853,206118,1,CN,CA,IN00838,SG00347,9,1,0,0,37503,0,0.35285643210246737
169427,150045,294317,1,GB,SG,AU00203,AU00895,8,1,0,0,42108,0,1.1291745809590457
640822,101541,1158410,2,DE,US,SG00551,CA00347,3,1,0,0,86152,0,6.310967983376173
759767,680832,1420689,0,IN,DE,DE00055,JP00251,18,1,0,0,53105,0,1.1159390275427712
803239,1275435,1914616,2,JP,GB,AE00842,CA00196,19,1,0,0,39472,1,0.6297765076228894
860799,515737,1131364,0,CA,CA,IN00274,US00785,10,0,0,0,36598,1,1.6690658223086574
93365,1729934,65728,3,JP,CA,AU00091,AE00250,3,1,0,0,83104,1,0.053970267073772754
496461,589240,1214458,0,DE,IN,IN00970,US00024,1,1,0,0,62010,1,0.8425446337655285
498386,134603,1043569,0,CA,FR,AU00782,IN00026,9,1,0,0,15824,1,3.7026366425711164
657801,283793,650634,1,DE,AE,SG00381,FR00004,15,1,0,0,85138,0,2.3178901523293387
522477,49509,185913,2,US,SG,CN00238,CA00745,11,1,0,0,43021,1,10.553172150518087
888218,1174175,1069528,1,JP,AU,JP00831,AE00053,6,1,0,0,3156,0,0.7564613451998211
354893,1688911,1076241,3,SG,IN,AE00193,GB00949,16,1,0,0,6169,0,0.21013126209729227
226939,1086392,661076,1,CN,US,CN00575,DE00008,17,1,0,0,5763,0,0.20889237034146055
129664,1217942,1295768,1,IN,CN,CN00566,SG00596,2,1,0,0,37442,0,0.10646155564058059
125088,1055948,950628,3,FR,FR,JP00233,SG00362,3,0,0,0,78208,0,0.11846037873077084
569253,616859,1282599,2,IN,SG,JP00505,AE00870,18,1,0,0,47363,0,0.9228251512906515
965393,604978,671574,0,SG,JP,FR00657,FR00395,19,1,0,0,25264,0,1.5957489363249573
443170,445450,881994,2,GB,FR,AU00494,GB00012,18,1,0,0,55636,0,0.9948815804242901
358138,1016860,664740,3,FR,FR,AE00390,CA00237,12,0,0,0,58464,1,0.3521999095254017
411871,1936114,157220,2,US,GB,AU00167,JP00568,16,1,0,0,6068,0,0.2127307586226844
994201,1543814,665511,0,US,US,US00139,AE00380,5,0,0,0,76063,0,0.6439901438903909
174732,330082,1729876,3,IN,CA,SG00626,CA00849,15,1,0,0,48368,0,0.5293593713077357
274135,476730,206218,3,CN,AE,IN00870,GB00342,10,1,1,0,16379,1,0.5750319887567387
715302,1658491,1058711,2,JP,AE,US00854,FR00512,8,1,0,0,8339,0,0.43129688373346614
192001,1891166,982944,3,JP,US,JP00441,SG00566,18,1,0,0,58445,1,0.10152519662472781
521064,1986234,1804251,0,DE,IN,US00532,AU00583,7,1,0,0,50864,0,0.2623376701838756
505776,945288,1432180,3,AU,AU,DE00725,SG00539,8,0,0,0,16183,0,0.5350496356665905
863552,383232,1563676,0,JP,IN,DE00283,IN00605,15,1,0,0,52707,1,2.2533400133600536
66875,1723623,1583233,3,US,JP,US00390,GB00397,15,1,0,0,52443,0,0.038799087735543095
15773,461836,1112314,3,AU,GB,CA00231,US00150,5,1,0,0,33590,0,0.03415281615118787
38501,1953455,1861837,3,DE,FR,CN00066,DE00736,9,1,0,0,37064,1,0.01970918193661999
573690,499434,1864074,0,CN,IN,AE00222,FR00199,6,1,0,0,6763,0,1.1486803061065125
416202,91006,1235206,0,US,SG,AE00836,FR00753,13,1,0,0,50086,1,4.57334681229809
950673,134368,1568001,3,JP,DE,JP00033,GB00074,16,1,0,0,63535,0,7.075144379614194
413321,1419506,1286504,0,CA,JP,JP00461,DE00050,14,1,0,0,29587,0,0.29117242195524357
58964,352289,808594,1,JP,AE,AE00476,AE00070,7,1,0,0,5268,0,0.16737394582288972
16495,846579,1601046,3,SG,AE,GB00272,IN00692,17,1,0,0,46529,0,0.019484300933521857
11099,1441183,1408791,3,FR,CA,SG00658,AU00838,5,1,0,0,62880,0,0.007701312047116848
650323,1011773,352143,3,US,SG,AE00996,SG00066,12,1,1,0,21551,1,0.6427558355480923
636687,1493334,1985072,1,IN,AU,GB00872,DE00272,9,1,0,0,57879,0,0.4263527114496824
593716,1766571,1755046,0,FR,DE,AU00049,IN00368,13,1,0,0,873,0,0.336083859635418
936779,1084218,748416,1,IN,FR,FR00352,GB00914,14,1,0,0,55804,1,0.8640135101981335
577601,1837515,27230,0,FR,US,AE00028,DE00560,13,1,0,0,80628,0,0.3143381142466864
752236,985489,148379,1,DE,SG,JP00772,JP00915,13,1,0,0,79838,1,0.7633124266227224
692509,450994,764764,0,US,DE,GB00788,AU00116,8,1,0,0,29596,1,1.5355171022230893
421714,840042,1723678,1,FR,CN,CA00502,SG00879,19,1,0,0,27787,0,0.5020153754217052
249929,689870,135416,0,CA,CN,GB00954,FR00740,12,1,0,0,33307,1,0.3622841984721759
210284,1648846,574410,0,CN,AU,CN00650,CN00040,10,1,0,0,41051,0,0.12753404502300397
906579,105569,676072,2,FR,DE,SG00429,GB00039,16,1,0,0,53239,1,8.587549375290095
485882,815068,990009,2,GB,CA,CN00109,AU00945,1,1,0,0,500,1,0.5961244951341483
716652,237776,1323728,3,DE,GB,US00365,DE00241,16,1,0,0,37829,1,3.01397954377229
55387,1463270,470913,3,CN,JP,DE00905,GB00489,3,1,0,0,44522,0,0.03785152432565419
546404,1730308,1453866,3,SG,IN,US00479,CA00282,17,1,0,0,62230,0,0.3157842418806363
457339,848142,1453005,2,FR,SG,AU00456,FR00505,9,1,0,0,48976,0,0.5392245638112486
918947,1572578,1861491,0,FR,AU,GB00158,US00502,14,1,0,0,74151,0,0.5843570239441224
893137,77485,491595,2,FR,CA,AU00070,AU00243,14,1,0,0,27579,1,11.526579337936374
516761,1944562,920496,3,IN,FR,SG00728,FR00330,12,1,0,0,72997,0,0.26574673371175617
935568,1223869,325429,1,GB,CA,DE00872,GB00135,6,1,0,0,23254,0,0.7644347556805507
270715,1219402,1604132,3,AE,IN,FR00819,US00621,1,1,0,0,27775,1,0.2220063604947343
299833,1153623,1233681,2,AE,FR,CA00472,FR00387,16,1,0,0,5759,0,0.25990553239663217
461380,1451368,772196,3,FR,JP,CA00871,CN00077,13,1,0,1,26963,1,0.31789318766846175
718375,1594186,1748749,2,CN,FR,FR00687,JP00820,7,1,0,0,16707,0,0.45062182204585916
338632,839291,695669,3,CN,SG,DE00226,US00475,17,1,0,0,15989,0,0.4034738845048976
452064,1318603,1381461,0,AU,GB,DE00606,CN00219,14,1,0,0,9085,0,0.3428355615753946
791348,1560352,470057,1,AU,DE,CN00569,DE00362,15,1,0,1,46287,1,0.5071599228891942
860953,513118,503430,0,AE,AU,JP00203,FR00650,1,1,0,0,3408,0,1.6778850089063335
765649,245439,1449469,2,AE,JP,CN00559,IN00822,11,1,0,0,32618,1,3.1195083096003486
156482,759395,582520,0,AE,FR,IN00574,CN00707,15,1,0,0,22360,1,0.20606140414408838
273418,1631514,779156,0,AE,SG,CA00246,FR00346,14,1,0,0,28324,0,0.16758544517546278
781269,1096056,1196711,2,SG,DE,IN00724,JP00733,10,1,0,0,47664,1,0.7128002583809586
577390,455767,633581,2,US,FR,FR00357,JP00515,16,1,0,0,43370,1,1.2668534580169253
968452,1853283,351191,2,IN,DE,CA00800,JP00214,15,1,0,0,9894,1,0.5225602349991879
178361,1457508,697879,0,AU,AE,GB00674,FR00598,9,1,0,0,6616,0,0.12237394237287205
296179,1825169,1719975,1,GB,US,SG00403,CN00547,14,1,0,0,46992,1,0.16227483591930392
183665,1240867,464706,1,AU,GB,AU00448,JP00809,2,1,0,0,79132,0,0.14801344543774636
414663,184224,1960476,2,AE,CN,IN00397,CA00222,19,1,0,0,62887,0,2.2508630797290254
534173,1601671,1077207,3,GB,SG,JP00602,AE00375,12,1,1,0,11197,1,0.33350981568624266
181127,1262479,14955,0,DE,SG,US00515,JP00196,7,1,0,0,24538,1,0.14346931711339356
393855,1453414,1546727,3,GB,FR,FR00863,JP00428,10,1,0,0,57407,0,0.27098610581706245
821809,212946,1651162,1,JP,US,AE00332,JP00215,4,1,1,0,78353,1,3.8592366139772523
515154,1209581,597092,3,DE,SG,CA00572,CA00697,7,1,0,0,44862,1,0.4258945866378523
682787,321548,1630338,0,US,CA,AE00364,AU00247,19,1,0,0,45269,1,2.1234372473161085
883057,532975,1439231,1,JP,DE,DE00090,GB00543,18,1,0,0,25680,0,1.6568450677799147
232321,1970177,1986930,1,SG,JP,CN00810,AU00202,11,1,1,0,72824,1,0.11791884688533061
33955,314080,294264,1,GB,GB,CN00045,CN00765,13,0,0,0,60161,0,0.10810939887926643
104270,438179,1811111,3,GB,CA,AU00164,IN00345,1,1,0,1,26337,1,0.23796211137457524
865967,371229,700220,3,FR,CA,AE00476,SG00553,3,1,0,0,21369,1,2.3327029946475086
651833,690126,108496,0,CN,CN,IN00714,CN00497,17,0,0,0,38116,1,0.9445130309537678
858418,1818587,48258,3,CN,CA,IN00816,SG00006,6,1,0,0,79664,1,0.47202470929353396
734327,1908669,248811,1,DE,SG,GB00087,GB00601,5,1,0,0,45056,0,0.3847325020734344
586693,431952,315306,1,CN,DE,CN00922,CN00287,10,1,0,0,43160,0,1.3582365633218505
686469,430016,673623,1,CN,GB,CN00753,CA00861,6,1,0,0,61737,1,1.5963801346926625
979640,746485,828280,3,IN,US,GB00983,FR00184,12,1,0,0,71091,0,1.312337153459212
22205,1654757,1211170,0,IN,US,SG00529,CA00672,6,1,0,0,54421,0,0.013418888694835556
493039,190465,270707,0,SG,IN,CN00320,AE00693,1,1,0,0,79469,1,2.5886068306513006
610798,1771848,848306,3,JP,AU,JP00239,SG00698,9,1,0,1,69872,0,0.3447237009043665
89897,291711,1704476,2,AU,AU,CN00725,SG00915,12,0,0,0,60890,0,0.30817144365485016
724468,524794,637183,1,JP,SG,AE00801,DE00616,8,1,1,0,47366,0,1.3804807219594737
918845,454623,207639,1,GB,IN,IN00550,GB00158,7,1,0,0,64262,1,2.0211141979178353
466945,894280,1046176,2,SG,CN,AE00887,GB00569,16,1,0,0,47106,1,0.5221463076441383
323519,1217917,433511,0,DE,CN,SG00891,GB00618,10,1,1,0,24014,1,0.2656330439594816
36490,29936,728318,2,SG,JP,AU00405,CN00153,16,1,0,0,17599,0,1.2189337252805985
201349,1155944,1695698,3,GB,JP,CN00245,AE00201,8,1,0,0,60390,0,0.1741857737053006
331136,682112,851066,0,DE,DE,CA00818,US00197,5,0,0,0,74921,0,0.48545693375867893
689330,368642,1164571,2,FR,IN,IN00080,US00609,17,1,0,0,8232,0,1.8699171553973775
521109,1730887,55350,0,AE,CA,GB00382,FR00191,7,1,0,0,59589,1,0.3010647142187792
518135,1262404,959635,2,US,AU,IN00539,SG00524,16,1,0,0,73894,0,0.41043516972379684
514408,490290,1031499,0,JP,AE,DE00768,AU00640,18,1,0,0,52748,0,1.0491912949478879
65404,1595691,1355081,3,CA,CA,CA00871,JP00799,12,0,0,0,13005,1,0.04098788549913486
771397,928380,1596130,2,AU,IN,AU00591,CN00966,9,1,1,0,23500,1,0.830906525345225
43922,358446,1813452,1,CN,GB,CN00526,CN00997,18,1,0,0,85815,1,0.12253449613051896
687196,243567,1345683,2,AU,US,AE00044,IN00514,18,1,0,0,5317,1,2.8213838492078156
610193,1033092,163241,2,IN,GB,AU00536,SG00207,9,1,0,0,23524,0,0.5906472995628657
908099,163170,704321,0,CA,IN,DE00660,JP00536,17,1,0,0,65078,0,5.565355151069436
429653,13278,626298,0,CA,DE,IN00852,GB00869,11,1,1,0,18282,1,32.358261786413614
398736,1144322,987890,3,US,AE,CA00100,AE00956,3,1,0,0,38391,0,0.3484473775737948
76931,1563974,765963,2,GB,GB,FR00113,SG00286,5,0,0,1,41297,1,0.04918943665303899
590793,514661,861905,0,IN,GB,US00118,CN00731,6,1,0,0,44238,0,1.1479264991907294
667174,854151,642458,3,US,IN,DE00179,FR00893,7,1,0,0,22034,0,0.7810960825427823
325401,488383,1325650,2,FR,SG,CN00323,DE00661,16,1,0,0,36361,0,0.6662824054072316
209974,1371487,1501291,0,JP,CA,GB00367,AE00353,15,1,0,0,34634,1,0.15309951898924307
973735,662762,51078,0,US,FR,US00937,CA00531,8,1,0,0,58082,0,1.4692076492013724
756351,849792,1981884,3,DE,IN,GB00072,CA00359,7,1,0,0,40482,0,0.8900425045187528
327548,883763,566590,2,US,FR,US00577,FR00478,19,1,0,1,30644,1,0.3706287771721604
716021,983268,1983072,2,CA,FR,AE00304,AE00736,5,1,0,1,72739,1,0.728205331608473
937458,862706,863449,2,CN,AU,CA00604,US00329,11,1,0,0,9362,1,1.0866482903793413
839314,1959290,554942,1,JP,GB,SG00712,DE00655,14,1,0,0,69906,0,0.4283766058112888
186667,1580791,354671,0,DE,US,SG00959,CA00310,17,1,0,0,13459,1,0.1180845538720805
948245,986269,493452,1,GB,IN,FR00478,IN00653,9,1,0,0,5344,0,0.9614466235884936
839570,574184,1824950,0,US,FR,DE00437,DE00171,1,1,0,0,3103,0,1.4621967870926393
368177,649458,461821,1,FR,IN,GB00909,US00639,13,1,0,1,35812,1,0.5668988602804185
579019,1028580,558091,2,CA,SG,CN00315,DE00694,9,1,0,0,30744,1,0.5629304478018239
935837,132346,1755122,0,AU,US,CN00501,JP00914,15,1,0,0,36001,0,7.07113928641591
77195,1019029,1538435,1,SG,AU,JP00461,US00167,1,1,0,0,60119,0,0.07575348689782135
414016,66149,1617061,1,FR,GB,AU00302,DE00379,11,1,0,0,16230,1,6.2588398917595125
325184,894178,606231,3,AU,DE,CA00548,AE00599,17,1,1,1,68392,1,0.3636680839832785
365375,1565232,148547,3,GB,CN,CN00388,JP00915,18,1,0,0,11114,0,0.2334318490805197
203622,1460423,314653,3,US,US,IN00930,CA00138,19,0,0,0,7978,0,0.13942672773573137
618904,121584,964793,2,IN,DE,IN00709,AE00337,4,1,0,0,3087,1,5.090340834320306
269356,1987802,1471699,3,CA,CN,AE00131,FR00019,3,1,0,0,6657,0,0.13550444158925284
954611,1408332,732539,0,AE,AE,JP00520,SG00232,19,0,0,0,32323,0,0.6778309375914202
305595,1110951,1872224,0,CA,FR,GB00332,DE00815,15,1,0,0,46134,1,0.27507513832743297
309980,96214,520659,1,DE,FR,FR00208,JP00012,8,1,0,0,74434,0,3.2217764566487204
211002,1734875,1028531,2,GB,AE,SG00678,SG00109,1,1,0,0,31067,0,0.12162374810865337
190010,534731,457370,1,JP,GB,CN00182,US00430,1,1,0,0,33211,0,0.35533754354993446
67671,694793,1920860,1,IN,AE,DE00407,AE00045,1,1,0,0,34529,0,0.09739735431991975
345174,1732970,13447,0,JP,DE,DE00292,CA00893,14,1,0,0,8847,0,0.19918059747139305
958820,1428186,626267,2,GB,DE,IN00502,CN00446,15,1,0,0,73255,1,0.6713551316145095
657048,1441134,1710412,0,JP,AU,US00225,JP00207,17,1,0,0,34510,0,0.45592429295263315
395681,1699655,1559302,2,CN,CN,GB00375,AU00032,17,0,0,0,20416,1,0.2328007742747793
397418,1442344,202561,1,SG,AU,AE00942,FR00305,5,1,0,0,12627,0,0.2755362105017943
97940,683224,551101,1,CN,CA,US00217,FR00423,4,1,0,0,28939,0,0.1433497652307296
460296,1397097,1703685,3,JP,JP,CA00687,CA00776,6,0,0,0,16927,0,0.32946602848621104
18552,343034,1978214,1,AE,FR,FR00797,FR00210,14,1,0,0,5825,1,0.05408210264871704
114972,1566213,274060,0,AE,SG,SG00070,AU00272,18,1,0,0,68274,1,0.07340763995701734
208983,1461619,1481925,2,GB,GB,AE00723,FR00312,3,0,0,0,50986,0,0.1429804894435554
916266,671042,605880,2,US,CA,AE00023,SG00812,12,1,0,0,40626,1,1.3654376328158297
826074,1596552,954502,2,SG,FR,IN00857,CA00069,3,1,0,0,84495,0,0.5174112712896292
459580,784631,1846021,3,SG,AU,SG00402,IN00759,9,1,0,0,52665,1,0.5857275585593738
624092,1951002,1151460,3,SG,US,AE00986,DE00523,4,1,0,0,28532,0,0.31988280893612614
73072,248471,646662,0,US,CN,IN00839,IN00401,14,1,0,0,80244,1,0.2940866338526428
675218,1433173,56758,1,DE,GB,JP00495,SG00983,14,1,0,0,30443,1,0.4711350269646442
126710,1564325,952462,2,JP,AU,FR00138,IN00262,11,1,0,0,2009,1,0.08099979224266057
727778,1257714,1945558,0,FR,GB,CA00503,AE00451,13,1,0,0,75283,0,0.5786514263179069
196771,338011,640962,1,DE,CA,SG00644,AE00486,17,1,0,0,81493,1,0.5821437763859756
693064,849012,654679,2,AE,CN,AU00951,JP00564,9,1,0,0,85575,0,0.8163182616971256
931530,30311,1547106,1,DE,CA,US00219,US00674,3,1,0,0,50296,0,30.732407376859886
489920,1105238,1431821,1,IN,IN,AU00107,DE00646,19,0,0,0,32694,0,0.44327104207419576
891092,379144,1434077,0,FR,AE,CA00777,AU00045,6,1,0,0,32813,1,2.3502732471040026
894045,364365,1027693,1,AU,SG,GB00759,DE00726,5,1,0,0,3772,0,2.453707134329587
681753,948772,202453,1,AU,AU,AE00301,AE00705,4,0,0,0,39063,0,0.7185635748103865
917276,843133,313711,2,AE,JP,FR00041,DE00939,2,1,0,0,7790,1,1.0879374902891952
534293,1718596,1315970,2,FR,AE,US00993,US00140,5,1,0,1,24515,1,0.31088923749386127
3910,794653,1865401,1,CN,CN,SG00005,US00721,16,0,0,0,51819,0,0.004920386634166107
496003,1253266,1304358,3,GB,IN,AU00062,AU00460,19,1,0,0,20820,0,0.3957683364904178
934721,593725,1149249,1,CA,AE,FR00655,CA00575,15,1,0,0,33903,1,1.5743332350835824
430486,80742,535709,2,CA,GB,CN00124,DE00735,4,1,0,0,36038,0,5.331624185677838
868823,1677951,408910,3,FR,AU,CA00623,DE00586,8,1,0,0,24495,0,0.5177880641329813
125544,1917493,675204,2,IN,CN,DE00504,JP00607,10,1,0,0,40769,0,0.0654729899926623
512512,1172854,170577,3,IN,GB,IN00827,CA00940,3,1,0,0,14199,1,0.436978515654975
940143,1554454,1969209,3,CA,AU,JP00612,DE00175,8,1,0,0,35629,1,0.6048059318577456
726591,262541,489573,0,FR,US,JP00661,AE00222,14,1,0,1,76060,1,2.767533451917986
958291,500950,1108766,2,US,CA,DE00225,AU00453,17,1,1,0,66680,1,1.9129473999401139
762117,1609033,390668,0,US,GB,GB00105,SG00194,13,1,0,0,73030,0,0.473649079913215
581327,36113,35766,2,FR,GB,CA00134,CN00985,15,1,0,0,20880,0,16.097444133691468
6204,73812,1813967,1,US,US,AU00935,AE00131,16,0,0,0,50463,1,0.08405137376036417
421132,1234662,1781563,0,AU,CN,US00270,JP00670,7,1,0,0,84205,0,0.34109092204992136
73015,1699687,1508787,1,GB,US,JP00122,CN00647,12,1,0,0,24520,0,0.042957909309184576
853322,1999070,82975,1,CN,CA,CN00584,US00354,7,1,0,0,10648,0,0.42685948966269316
907346,293062,1537472,3,FR,FR,CA00231,GB00459,2,0,0,0,9405,1,3.09608888221605
455652,74074,684384,3,FR,DE,AU00265,AE00025,3,1,0,0,16947,1,6.151308151308151
128603,252231,1186333,1,AU,AE,US00812,CA00800,6,1,0,0,38626,0,0.5098619915870769
458520,488730,1308950,2,CA,AE,FR00008,CN00355,4,1,0,0,20394,1,0.9381867288687005
342839,109208,425386,2,JP,IN,CA00414,GB00855,14,1,0,0,73567,1,3.139321295143213
194281,1631777,995642,1,JP,DE,CN00796,IN00633,9,1,0,0,27927,0,0.11906099914387812
353885,377694,641237,1,JP,FR,CN00881,CA00802,10,1,0,0,28019,0,0.9369621969107267
566989,527155,1453030,1,US,DE,US00294,IN00278,6,1,0,0,85659,0,1.0755641130217868
952578,837094,920319,3,SG,JP,CA00338,GB00713,14,1,0,0,65628,1,1.1379582221351485
588724,1836405,1890034,2,AU,DE,US00646,CA00266,2,1,0,0,60236,0,0.3205850561286862
659065,1784738,1158221,3,AE,JP,CA00521,DE00735,7,1,0,0,943,1,0.36927829182770805
354062,580316,749071,3,US,JP,SG00005,GB00826,6,1,0,0,43336,0,0.6101193143046202
649780,1798985,749405,2,FR,GB,US00789,GB00229,16,1,0,0,32967,1,0.36119256136098965
611823,983175,605668,0,FR,CA,AU00963,AU00372,6,1,0,0,58454,0,0.6222930810893279
518068,66785,1546311,0,CA,FR,US00673,GB00069,8,1,0,0,28602,0,7.757250879688553
216734,535212,254550,1,SG,CA,DE00922,AE00522,5,1,1,0,85281,1,0.4049498142792015
639885,620676,664921,3,IN,CA,GB00580,CA00587,1,1,0,0,58485,1,1.0309485142006458
265902,178130,1715595,2,CA,DE,CA00604,CA00997,12,1,0,0,14898,0,1.4927412563857856
506656,1339580,758375,0,SG,JP,AU00798,US00399,9,1,0,0,2442,0,0.37822003911673807
387208,1956469,1526008,1,IN,JP,IN00162,US00037,17,1,0,0,20599,1,0.19791164592947805
349644,281225,812668,1,AU,FR,CA00373,IN00490,18,1,0,0,38294,0,1.2432891812605564
257946,1078564,1944513,0,AU,JP,JP00204,FR00403,18,1,0,0,7274,0,0.23915687896128557
907833,691265,523629,1,AE,SG,SG00487,DE00092,5,1,0,0,38552,1,1.3132922974546664
62835,727486,1414269,3,DE,US,SG00245,IN00286,8,1,0,0,62906,0,0.08637279617752094
647694,1093214,1059175,3,GB,US,FR00439,CN00308,19,1,0,0,57535,1,0.5924677144639567
323543,589795,122064,3,US,AE,IN00244,DE00580,13,1,0,0,38823,1,0.5485685704354903
230148,439622,1592546,0,IN,IN,AE00917,DE00071,14,0,0,0,40625,0,0.5235133819508578
517852,550659,550769,0,CA,DE,SG00559,FR00280,7,1,0,0,12500,0,0.9404222940149893
603839,481509,163301,0,DE,AU,DE00646,US00673,14,1,0,0,79140,0,1.2540554797521957
857817,185542,871977,1,US,JP,US00573,DE00016,10,1,0,0,10669,1,4.623303618587705
508402,885596,1528969,3,US,US,SG00062,AU00444,12,0,0,0,13267,1,0.5740789253790668
360743,1185042,1251346,3,DE,FR,FR00907,DE00665,15,1,0,0,55061,1,0.30441368322810497
395473,1610011,176800,3,DE,IN,JP00668,FR00452,13,1,0,0,22221,0,0.24563372548386314
716590,1694206,57611,2,AE,JP,DE00223,DE00546,4,1,0,0,50785,1,0.422965093973224
872415,537994,1992784,1,JP,US,GB00380,JP00932,5,1,0,0,47230,0,1.6216073041706784
340886,717751,1831160,3,AE,US,DE00932,CN00434,4,1,0,0,57128,0,0.4749362940629828
358457,222763,1831875,0,AE,GB,IN00520,AU00259,18,1,0,0,40290,1,1.6091406562131054
648599,927072,188062,3,US,CN,GB00534,JP00204,6,1,0,0,75915,0,0.6996209571640606
821467,1605358,724911,3,CN,AE,JP00958,SG00317,1,1,0,0,73093,0,0.5117033085455083
812367,1316223,1581226,3,DE,AE,DE00737,IN00221,4,1,0,0,78247,1,0.6171955664047809
211042,1837953,865547,0,US,IN,US00942,CA00316,15,1,0,0,56139,0,0.11482448136595441
330544,519027,915051,1,GB,CN,AE00294,DE00680,2,1,0,0,15182,1,0.636853188755113
188844,1414669,1490814,0,DE,SG,US00835,SG00352,5,1,0,0,24089,0,0.13348988349924965
50469,1187377,237131,1,AE,AU,SG00426,SG00810,8,1,0,0,15808,0,0.042504613109399965
909712,1267931,938616,1,DE,GB,SG00479,SG00570,19,1,0,0,26597,0,0.7174775283513062
446979,1947552,1885324,3,SG,FR,CN00533,AU00563,16,1,0,0,25251,1,0.22950812096416423
954148,391593,695217,3,GB,CA,CA00626,DE00549,12,1,0,0,7841,0,2.4365808377575697
662554,1786927,780003,3,DE,SG,US00521,JP00652,18,1,0,0,36331,0,0.37077843694789997
465305,138221,1910728,2,CA,FR,GB00004,AE00294,9,1,1,0,4642,1,3.366384268671186
887772,171631,103312,3,DE,FR,AE00780,AU00303,12,1,0,0,76964,1,5.172562066293385
886990,1926996,1678758,3,CN,IN,FR00091,JP00363,13,1,0,0,46469,1,0.46029675204307635
238674,1806930,72476,2,JP,SG,JP00683,CA00014,10,1,0,0,42748,0,0.13208812737626804
379316,892615,1895338,2,CA,GB,SG00494,AE00176,6,1,0,1,84637,1,0.4249491662138772
836213,1220406,1213581,3,AU,US,JP00203,CA00004,15,1,0,0,80152,0,0.6851924687358142
925162,830749,126869,0,AU,US,SG00443,DE00154,10,1,0,0,57026,0,1.1136480453181405
